Date.Full,Show.Name,Show.Type,Statistics.Attendance,Statistics.Performances
8/31/2003,Chicago,Musical,8592,8
8/31/2003,Gypsy '03,Musical,10160,8
8/31/2003,Hairspray,Musical,11560,8
8/31/2003,Little Shop Of Horrors,Musical,4585,0
8/31/2003,Mamma Mia!,Musical,11765,8
8/31/2003,Man Of La Mancha 02,Musical,12156,9
8/31/2003,Movin' Out,Musical,9347,8
8/31/2003,Nine,Musical,8532,8
8/31/2003,Rent,Musical,7262,8
8/31/2003,The Lion King,Musical,14574,8
8/31/2003,The Phantom Of The Opera,Musical,10176,8
8/31/2003,The Producers,Musical,10925,8
8/31/2003,Thoroughly Modern Millie,Musical,10302,8
8/31/2003,Urinetown,Musical,4820,8
9/7/2003,42Nd Street '01,Musical,8007,8
9/7/2003,Aida,Musical,9585,8
9/7/2003,Avenue Q,Musical,4596,8
9/7/2003,Beauty And The Beast,Musical,6396,8
9/7/2003,Big River '03,Musical,5205,8
9/7/2003,Cabaret 98,Musical,5892,8
9/7/2003,Chicago,Musical,7745,8
9/7/2003,Gypsy '03,Musical,7687,8
9/7/2003,Hairspray,Musical,11343,8
9/7/2003,Little Shop Of Horrors,Musical,8431,0
9/7/2003,Mamma Mia!,Musical,10481,8
9/7/2003,Movin' Out,Musical,7712,8
9/7/2003,Nine,Musical,8514,8
9/7/2003,Rent,Musical,4504,8
9/7/2003,The Lion King,Musical,12921,8
9/7/2003,The Phantom Of The Opera,Musical,7278,8
9/7/2003,The Producers,Musical,8362,8
9/7/2003,Thoroughly Modern Millie,Musical,6422,8
9/7/2003,Urinetown,Musical,3190,8
9/14/2003,42Nd Street '01,Musical,10448,8
9/14/2003,Aida,Musical,10421,8
9/14/2003,Avenue Q,Musical,4831,8
9/14/2003,Beauty And The Beast,Musical,8047,8
9/14/2003,Big River '03,Musical,5189,8
9/14/2003,Cabaret 98,Musical,6334,8
9/14/2003,Chicago,Musical,8156,8
9/14/2003,Gypsy '03,Musical,8316,8
9/14/2003,Hairspray,Musical,10964,8
9/14/2003,Little Shop Of Horrors,Musical,8464,0
9/14/2003,Mamma Mia!,Musical,11303,8
9/14/2003,Movin' Out,Musical,8197,8
9/14/2003,Nine,Musical,8544,8
9/14/2003,Rent,Musical,4828,8
9/14/2003,The Lion King,Musical,12887,8
9/14/2003,The Phantom Of The Opera,Musical,7989,8
9/14/2003,The Producers,Musical,8687,8
9/14/2003,Thoroughly Modern Millie,Musical,8278,8
9/14/2003,Urinetown,Musical,3654,8
9/21/2003,42Nd Street '01,Musical,10346,8
9/21/2003,Aida,Musical,11189,8
9/21/2003,Avenue Q,Musical,5373,8
9/21/2003,Beauty And The Beast,Musical,8327,8
9/21/2003,Big River '03,Musical,5824,8
9/21/2003,Cabaret 98,Musical,6515,8
9/21/2003,Chicago,Musical,8403,8
9/21/2003,Gypsy '03,Musical,9169,8
9/21/2003,Hairspray,Musical,11479,8
9/21/2003,Little Shop Of Horrors,Musical,8154,0
9/21/2003,Mamma Mia!,Musical,11891,8
9/21/2003,Movin' Out,Musical,9166,8
9/21/2003,Nine,Musical,8603,8
9/21/2003,Rent,Musical,4531,8
9/21/2003,The Boy From Oz,Musical,8239,0
9/21/2003,The Lion King,Musical,13128,8
9/21/2003,The Phantom Of The Opera,Musical,9590,8
9/21/2003,The Producers,Musical,9876,8
9/21/2003,Thoroughly Modern Millie,Musical,9521,8
9/21/2003,Urinetown,Musical,3885,8
9/28/2003,42Nd Street '01,Musical,11227,8
9/28/2003,Aida,Musical,11011,8
9/28/2003,Avenue Q,Musical,5241,8
9/28/2003,Beauty And The Beast,Musical,9082,8
9/28/2003,Cabaret 98,Musical,6682,8
9/28/2003,Chicago,Musical,8445,8
9/28/2003,Gypsy '03,Musical,8949,8
9/28/2003,Hairspray,Musical,11387,8
9/28/2003,Little Shop Of Horrors,Musical,7988,0
9/28/2003,Mamma Mia!,Musical,11974,8
9/28/2003,Movin' Out,Musical,9419,8
9/28/2003,Nine,Musical,8615,8
9/28/2003,Rent,Musical,5103,8
9/28/2003,The Boy From Oz,Musical,8548,0
9/28/2003,The Lion King,Musical,13814,8
9/28/2003,The Phantom Of The Opera,Musical,9607,8
9/28/2003,The Producers,Musical,10165,8
9/28/2003,Thoroughly Modern Millie,Musical,9895,8
9/28/2003,Urinetown,Musical,3829,8
10/5/2003,42Nd Street '01,Musical,11687,8
10/5/2003,Aida,Musical,11758,8
10/5/2003,Avenue Q,Musical,5515,8
10/5/2003,Beauty And The Beast,Musical,9880,8
10/5/2003,Cabaret 98,Musical,6538,8
10/5/2003,Chicago,Musical,8437,8
10/5/2003,Gypsy '03,Musical,5299,8
10/5/2003,Hairspray,Musical,11413,8
10/5/2003,Little Shop Of Horrors,Musical,5914,4
10/5/2003,Mamma Mia!,Musical,11864,8
10/5/2003,Movin' Out,Musical,9215,8
10/5/2003,Nine,Musical,8604,8
10/5/2003,Rent,Musical,5909,8
10/5/2003,The Boy From Oz,Musical,9094,0
10/5/2003,The Lion King,Musical,13603,8
10/5/2003,The Phantom Of The Opera,Musical,9761,8
10/5/2003,The Producers,Musical,10312,8
10/5/2003,Thoroughly Modern Millie,Musical,10965,8
10/5/2003,Urinetown,Musical,4255,8
10/12/2003,42Nd Street '01,Musical,12144,8
10/12/2003,Aida,Musical,12337,8
10/12/2003,Avenue Q,Musical,5089,8
10/12/2003,Beauty And The Beast,Musical,10052,8
10/12/2003,Cabaret 98,Musical,6972,8
10/12/2003,Chicago,Musical,8175,8
10/12/2003,Gypsy '03,Musical,9308,8
10/12/2003,Hairspray,Musical,11442,8
10/12/2003,Little Shop Of Horrors,Musical,6050,8
10/12/2003,Mamma Mia!,Musical,11906,8
10/12/2003,Movin' Out,Musical,9601,8
10/12/2003,Nine,Musical,7495,8
10/12/2003,Rent,Musical,6554,8
10/12/2003,The Boy From Oz,Musical,9180,0
10/12/2003,The Lion King,Musical,14187,8
10/12/2003,The Phantom Of The Opera,Musical,10732,8
10/12/2003,The Producers,Musical,10820,8
10/12/2003,Thoroughly Modern Millie,Musical,10878,8
10/12/2003,Urinetown,Musical,3981,8
10/12/2003,Wicked,Musical,10519,0
10/19/2003,42Nd Street '01,Musical,12857,8
10/19/2003,Aida,Musical,12349,8
10/19/2003,Avenue Q,Musical,4894,8
10/19/2003,Beauty And The Beast,Musical,11285,8
10/19/2003,Cabaret 98,Musical,7083,8
10/19/2003,Chicago,Musical,8323,8
10/19/2003,Gypsy '03,Musical,10023,8
10/19/2003,Hairspray,Musical,11560,8
10/19/2003,Little Shop Of Horrors,Musical,6927,8
10/19/2003,Mamma Mia!,Musical,11790,8
10/19/2003,Movin' Out,Musical,8860,8
10/19/2003,Nine,Musical,7207,8
10/19/2003,Rent,Musical,6580,8
10/19/2003,The Boy From Oz,Musical,9348,4
10/19/2003,The Lion King,Musical,14540,8
10/19/2003,The Phantom Of The Opera,Musical,11799,8
10/19/2003,The Producers,Musical,11457,8
10/19/2003,Thoroughly Modern Millie,Musical,11185,8
10/19/2003,Urinetown,Musical,4126,8
10/19/2003,Wicked,Musical,13705,0
10/26/2003,42Nd Street '01,Musical,11568,8
10/26/2003,Aida,Musical,12700,8
10/26/2003,Avenue Q,Musical,5060,8
10/26/2003,Beauty And The Beast,Musical,11292,8
10/26/2003,Cabaret 98,Musical,6885,8
10/26/2003,Chicago,Musical,8090,8
10/26/2003,Gypsy '03,Musical,9341,8
10/26/2003,Hairspray,Musical,11478,8
10/26/2003,Jackie Mason'S Laughing Room Only,Musical,2129,0
10/26/2003,Little Shop Of Horrors,Musical,6684,8
10/26/2003,Mamma Mia!,Musical,11689,8
10/26/2003,Movin' Out,Musical,8790,8
10/26/2003,Nine,Musical,7404,8
10/26/2003,Rent,Musical,6582,8
10/26/2003,The Boy From Oz,Musical,10475,8
10/26/2003,The Lion King,Musical,14428,8
10/26/2003,The Phantom Of The Opera,Musical,9814,8
10/26/2003,The Producers,Musical,10857,8
10/26/2003,Thoroughly Modern Millie,Musical,10659,8
10/26/2003,Urinetown,Musical,3939,8
10/26/2003,Wicked,Musical,12313,0
11/2/2003,42Nd Street '01,Musical,9835,8
11/2/2003,Aida,Musical,12510,8
11/2/2003,Avenue Q,Musical,4591,8
11/2/2003,Beauty And The Beast,Musical,10943,8
11/2/2003,Cabaret 98,Musical,6620,8
11/2/2003,Chicago,Musical,7150,8
11/2/2003,Gypsy '03,Musical,7475,8
11/2/2003,Hairspray,Musical,11224,8
11/2/2003,Jackie Mason'S Laughing Room Only,Musical,3315,0
11/2/2003,Little Shop Of Horrors,Musical,5595,8
11/2/2003,Mamma Mia!,Musical,11625,8
11/2/2003,Movin' Out,Musical,7435,8
11/2/2003,Never Gonna Dance,Musical,5285,0
11/2/2003,Nine,Musical,6920,8
11/2/2003,Rent,Musical,4949,8
11/2/2003,Taboo,Musical,2816,0
11/2/2003,The Boy From Oz,Musical,10044,8
11/2/2003,The Lion King,Musical,14237,8
11/2/2003,The Phantom Of The Opera,Musical,8975,8
11/2/2003,The Producers,Musical,9473,8
11/2/2003,Thoroughly Modern Millie,Musical,7638,8
11/2/2003,Urinetown,Musical,3504,8
11/2/2003,Wicked,Musical,12577,4
11/9/2003,42Nd Street '01,Musical,10850,8
11/9/2003,Aida,Musical,11564,8
11/9/2003,Avenue Q,Musical,5186,8
11/9/2003,Beauty And The Beast,Musical,9459,8
11/9/2003,Cabaret 98,Musical,5641,8
11/9/2003,Chicago,Musical,8304,8
11/9/2003,Gypsy '03,Musical,8758,8
11/9/2003,Hairspray,Musical,11104,8
11/9/2003,Jackie Mason'S Laughing Room Only,Musical,4311,0
11/9/2003,Little Shop Of Horrors,Musical,7255,8
11/9/2003,Mamma Mia!,Musical,11826,8
11/9/2003,Movin' Out,Musical,8381,8
11/9/2003,Never Gonna Dance,Musical,6053,0
11/9/2003,Nine,Musical,7318,8
11/9/2003,Rent,Musical,7533,8
11/9/2003,Taboo,Musical,3928,0
11/9/2003,The Boy From Oz,Musical,10410,8
11/9/2003,The Lion King,Musical,14210,8
11/9/2003,The Phantom Of The Opera,Musical,9254,8
11/9/2003,The Producers,Musical,10300,8
11/9/2003,Thoroughly Modern Millie,Musical,9378,8
11/9/2003,Urinetown,Musical,3874,8
11/9/2003,Wicked,Musical,13505,8
11/9/2003,Wonderful Town,Musical,1337,0
11/16/2003,42Nd Street '01,Musical,9693,8
11/16/2003,Aida,Musical,12021,8
11/16/2003,Avenue Q,Musical,4823,8
11/16/2003,Beauty And The Beast,Musical,7816,8
11/16/2003,Cabaret 98,Musical,5658,8
11/16/2003,Chicago,Musical,7707,8
11/16/2003,Gypsy '03,Musical,8514,8
11/16/2003,Hairspray,Musical,11207,8
11/16/2003,Jackie Mason'S Laughing Room Only,Musical,5403,0
11/16/2003,Little Shop Of Horrors,Musical,6019,8
11/16/2003,Mamma Mia!,Musical,11789,8
11/16/2003,Movin' Out,Musical,7518,8
11/16/2003,Never Gonna Dance,Musical,6808,0
11/16/2003,Nine,Musical,5678,8
11/16/2003,Rent,Musical,6285,8
11/16/2003,Taboo,Musical,3803,4
11/16/2003,The Boy From Oz,Musical,10451,8
11/16/2003,The Lion King,Musical,13846,8
11/16/2003,The Phantom Of The Opera,Musical,10235,8
11/16/2003,The Producers,Musical,9498,8
11/16/2003,Thoroughly Modern Millie,Musical,9654,8
11/16/2003,Urinetown,Musical,3930,8
11/16/2003,Wicked,Musical,13878,8
11/16/2003,Wonderful Town,Musical,5378,0
11/23/2003,42Nd Street '01,Musical,9469,8
11/23/2003,Aida,Musical,9918,8
11/23/2003,Avenue Q,Musical,4589,8
11/23/2003,Beauty And The Beast,Musical,7725,8
11/23/2003,Cabaret 98,Musical,5503,8
11/23/2003,Chicago,Musical,7340,8
11/23/2003,Gypsy '03,Musical,7627,8
11/23/2003,Hairspray,Musical,11139,8
11/23/2003,Jackie Mason'S Laughing Room Only,Musical,3382,6
11/23/2003,Little Shop Of Horrors,Musical,5381,8
11/23/2003,Mamma Mia!,Musical,11480,8
11/23/2003,Movin' Out,Musical,7331,8
11/23/2003,Never Gonna Dance,Musical,7637,0
11/23/2003,Nine,Musical,5217,8
11/23/2003,Rent,Musical,5767,8
11/23/2003,Taboo,Musical,4414,8
11/23/2003,The Boy From Oz,Musical,10106,8
11/23/2003,The Lion King,Musical,13758,8
11/23/2003,The Phantom Of The Opera,Musical,8888,8
11/23/2003,The Producers,Musical,8707,8
11/23/2003,Thoroughly Modern Millie,Musical,8419,8
11/23/2003,Urinetown,Musical,3513,8
11/23/2003,Wicked,Musical,13648,8
11/23/2003,Wonderful Town,Musical,4156,1
11/30/2003,42Nd Street '01,Musical,10304,8
11/30/2003,Aida,Musical,10651,8
11/30/2003,Avenue Q,Musical,5567,8
11/30/2003,Beauty And The Beast,Musical,11210,8
11/30/2003,Cabaret 98,Musical,5494,8
11/30/2003,Chicago,Musical,7912,8
11/30/2003,Gypsy '03,Musical,9518,8
11/30/2003,Hairspray,Musical,11554,8
11/30/2003,Jackie Mason'S Laughing Room Only,Musical,3304,8
11/30/2003,Little Shop Of Horrors,Musical,8474,8
11/30/2003,Mamma Mia!,Musical,12191,8
11/30/2003,Movin' Out,Musical,9950,8
11/30/2003,Never Gonna Dance,Musical,7370,0
11/30/2003,Nine,Musical,6063,8
11/30/2003,Rent,Musical,7772,8
11/30/2003,Taboo,Musical,4692,8
11/30/2003,The Boy From Oz,Musical,10459,8
11/30/2003,The Lion King,Musical,14569,8
11/30/2003,The Phantom Of The Opera,Musical,12733,8
11/30/2003,The Producers,Musical,11990,8
11/30/2003,Thoroughly Modern Millie,Musical,10454,8
11/30/2003,Urinetown,Musical,4188,8
11/30/2003,Wicked,Musical,14184,8
11/30/2003,Wonderful Town,Musical,7714,8
12/7/2003,42Nd Street '01,Musical,10782,8
12/7/2003,Aida,Musical,9273,8
12/7/2003,Avenue Q,Musical,4966,8
12/7/2003,Beauty And The Beast,Musical,8694,8
12/7/2003,Cabaret 98,Musical,5639,8
12/7/2003,Chicago,Musical,7991,8
12/7/2003,Gypsy '03,Musical,9604,8
12/7/2003,Hairspray,Musical,11172,8
12/7/2003,Little Shop Of Horrors,Musical,6697,8
12/7/2003,Mamma Mia!,Musical,12123,8
12/7/2003,Movin' Out,Musical,8507,8
12/7/2003,Never Gonna Dance,Musical,7287,4
12/7/2003,Nine,Musical,6585,8
12/7/2003,Rent,Musical,5927,8
12/7/2003,Taboo,Musical,4923,8
12/7/2003,The Boy From Oz,Musical,10674,8
12/7/2003,The Lion King,Musical,14459,8
12/7/2003,The Phantom Of The Opera,Musical,9420,8
12/7/2003,The Producers,Musical,11463,8
12/7/2003,Thoroughly Modern Millie,Musical,9151,8
12/7/2003,Urinetown,Musical,3848,8
12/7/2003,Wicked,Musical,13323,8
12/7/2003,Wonderful Town,Musical,9866,8
12/14/2003,42Nd Street '01,Musical,9917,8
12/14/2003,Aida,Musical,10126,8
12/14/2003,Avenue Q,Musical,4931,8
12/14/2003,Beauty And The Beast,Musical,8801,8
12/14/2003,Cabaret 98,Musical,5854,8
12/14/2003,Chicago,Musical,7731,8
12/14/2003,Gypsy '03,Musical,9088,8
12/14/2003,Hairspray,Musical,11343,8
12/14/2003,Little Shop Of Horrors,Musical,6252,8
12/14/2003,Mamma Mia!,Musical,12150,8
12/14/2003,Movin' Out,Musical,8813,8
12/14/2003,Never Gonna Dance,Musical,7997,8
12/14/2003,Nine,Musical,6084,8
12/14/2003,Rent,Musical,5864,8
12/14/2003,Taboo,Musical,4265,8
12/14/2003,The Boy From Oz,Musical,10792,8
12/14/2003,The Lion King,Musical,14493,8
12/14/2003,The Phantom Of The Opera,Musical,9829,8
12/14/2003,The Producers,Musical,11511,8
12/14/2003,Thoroughly Modern Millie,Musical,9120,8
12/14/2003,Urinetown,Musical,4000,8
12/14/2003,Wicked,Musical,13518,8
12/14/2003,Wonderful Town,Musical,9669,8
12/21/2003,42Nd Street '01,Musical,8452,8
12/21/2003,Aida,Musical,8871,8
12/21/2003,Avenue Q,Musical,5193,8
12/21/2003,Beauty And The Beast,Musical,9366,8
12/21/2003,Cabaret 98,Musical,6500,8
12/21/2003,Chicago,Musical,8135,8
12/21/2003,Gypsy '03,Musical,7149,8
12/21/2003,Hairspray,Musical,10937,8
12/21/2003,Little Shop Of Horrors,Musical,6819,8
12/21/2003,Mamma Mia!,Musical,12071,8
12/21/2003,Movin' Out,Musical,8229,8
12/21/2003,Never Gonna Dance,Musical,8245,8
12/21/2003,Rent,Musical,8681,8
12/21/2003,Taboo,Musical,3669,8
12/21/2003,The Boy From Oz,Musical,9752,8
12/21/2003,The Lion King,Musical,14545,8
12/21/2003,The Phantom Of The Opera,Musical,9918,8
12/21/2003,The Producers,Musical,10459,8
12/21/2003,Thoroughly Modern Millie,Musical,7308,8
12/21/2003,Urinetown,Musical,4303,8
12/21/2003,Wicked,Musical,13653,8
12/21/2003,Wonderful Town,Musical,9314,8
12/28/2003,42Nd Street '01,Musical,12619,8
12/28/2003,Aida,Musical,12186,8
12/28/2003,Avenue Q,Musical,6056,8
12/28/2003,Beauty And The Beast,Musical,10208,7
12/28/2003,Cabaret 98,Musical,6424,8
12/28/2003,Chicago,Musical,8525,8
12/28/2003,Gypsy '03,Musical,8766,8
12/28/2003,Hairspray,Musical,11543,8
12/28/2003,Little Shop Of Horrors,Musical,8501,8
12/28/2003,Mamma Mia!,Musical,12240,8
12/28/2003,Movin' Out,Musical,10074,8
12/28/2003,Never Gonna Dance,Musical,6340,8
12/28/2003,Rent,Musical,8223,8
12/28/2003,Taboo,Musical,5276,8
12/28/2003,The Boy From Oz,Musical,9705,8
12/28/2003,The Lion King,Musical,14580,8
12/28/2003,The Phantom Of The Opera,Musical,12769,8
12/28/2003,The Producers,Musical,13085,8
12/28/2003,Thoroughly Modern Millie,Musical,9950,8
12/28/2003,Urinetown,Musical,4457,8
12/28/2003,Wicked,Musical,14184,8
12/28/2003,Wonderful Town,Musical,9390,8
1/4/2004,42Nd Street '01,Musical,13540,8
1/4/2004,Aida,Musical,11960,8
1/4/2004,Avenue Q,Musical,6300,8
1/4/2004,Beauty And The Beast,Musical,12957,9
1/4/2004,Cabaret 98,Musical,7095,8
1/4/2004,Chicago,Musical,8300,8
1/4/2004,Gypsy '03,Musical,10391,8
1/4/2004,Hairspray,Musical,11560,8
1/4/2004,Little Shop Of Horrors,Musical,9105,8
1/4/2004,Mamma Mia!,Musical,12245,8
1/4/2004,Movin' Out,Musical,10382,8
1/4/2004,Never Gonna Dance,Musical,7040,8
1/4/2004,Rent,Musical,9276,8
1/4/2004,Taboo,Musical,5462,8
1/4/2004,The Boy From Oz,Musical,10458,8
1/4/2004,The Lion King,Musical,14585,8
1/4/2004,The Phantom Of The Opera,Musical,12513,8
1/4/2004,The Producers,Musical,13659,8
1/4/2004,Thoroughly Modern Millie,Musical,11156,8
1/4/2004,Urinetown,Musical,4983,8
1/4/2004,Wicked,Musical,14184,8
1/4/2004,Wonderful Town,Musical,9124,8
1/11/2004,42Nd Street '01,Musical,9070,8
1/11/2004,Aida,Musical,8745,8
1/11/2004,Avenue Q,Musical,6047,8
1/11/2004,Beauty And The Beast,Musical,8505,8
1/11/2004,Chicago,Musical,7377,8
1/11/2004,Gypsy '03,Musical,7405,8
1/11/2004,Hairspray,Musical,9920,8
1/11/2004,Little Shop Of Horrors,Musical,6780,8
1/11/2004,Mamma Mia!,Musical,11489,8
1/11/2004,Movin' Out,Musical,8126,8
1/11/2004,Never Gonna Dance,Musical,5468,8
1/11/2004,Rent,Musical,6935,8
1/11/2004,Taboo,Musical,4385,8
1/11/2004,The Boy From Oz,Musical,9173,8
1/11/2004,The Lion King,Musical,14366,8
1/11/2004,The Phantom Of The Opera,Musical,9906,8
1/11/2004,The Producers,Musical,13788,8
1/11/2004,Thoroughly Modern Millie,Musical,8692,8
1/11/2004,Urinetown,Musical,4175,8
1/11/2004,Wicked,Musical,13561,8
1/11/2004,Wonderful Town,Musical,6824,8
1/18/2004,42Nd Street '01,Musical,8078,8
1/18/2004,Aida,Musical,8331,8
1/18/2004,Avenue Q,Musical,6110,8
1/18/2004,Beauty And The Beast,Musical,7032,8
1/18/2004,Chicago,Musical,7093,8
1/18/2004,Gypsy '03,Musical,7039,8
1/18/2004,Hairspray,Musical,9698,8
1/18/2004,Little Shop Of Horrors,Musical,7301,8
1/18/2004,Mamma Mia!,Musical,11138,8
1/18/2004,Movin' Out,Musical,7995,8
1/18/2004,Never Gonna Dance,Musical,5907,8
1/18/2004,Rent,Musical,7109,8
1/18/2004,Taboo,Musical,4718,8
1/18/2004,The Boy From Oz,Musical,9128,8
1/18/2004,The Lion King,Musical,13491,8
1/18/2004,The Phantom Of The Opera,Musical,9133,8
1/18/2004,The Producers,Musical,13748,8
1/18/2004,Thoroughly Modern Millie,Musical,8574,8
1/18/2004,Urinetown,Musical,4230,8
1/18/2004,Wicked,Musical,13501,8
1/18/2004,Wonderful Town,Musical,7168,8
1/25/2004,42Nd Street '01,Musical,7542,8
1/25/2004,Aida,Musical,8059,8
1/25/2004,Avenue Q,Musical,5564,8
1/25/2004,Beauty And The Beast,Musical,7477,8
1/25/2004,Chicago,Musical,6185,8
1/25/2004,Fiddler On The Roof 04,Musical,5841,0
1/25/2004,Gypsy '03,Musical,6227,8
1/25/2004,Hairspray,Musical,9335,8
1/25/2004,Little Shop Of Horrors,Musical,5973,8
1/25/2004,Mamma Mia!,Musical,10749,8
1/25/2004,Movin' Out,Musical,7280,8
1/25/2004,Never Gonna Dance,Musical,4897,8
1/25/2004,Rent,Musical,4810,8
1/25/2004,Taboo,Musical,5284,8
1/25/2004,The Boy From Oz,Musical,8781,8
1/25/2004,The Lion King,Musical,12860,8
1/25/2004,The Phantom Of The Opera,Musical,8317,8
1/25/2004,The Producers,Musical,13764,8
1/25/2004,Thoroughly Modern Millie,Musical,7689,8
1/25/2004,Wicked,Musical,13487,8
1/25/2004,Wonderful Town,Musical,6112,8
2/1/2004,42Nd Street '01,Musical,6630,8
2/1/2004,Aida,Musical,6173,8
2/1/2004,Avenue Q,Musical,5284,8
2/1/2004,Beauty And The Beast,Musical,5881,8
2/1/2004,Chicago,Musical,5628,8
2/1/2004,Fiddler On The Roof 04,Musical,10341,0
2/1/2004,Gypsy '03,Musical,5622,8
2/1/2004,Hairspray,Musical,9158,8
2/1/2004,Little Shop Of Horrors,Musical,5392,8
2/1/2004,Mamma Mia!,Musical,10197,8
2/1/2004,Movin' Out,Musical,7154,8
2/1/2004,Never Gonna Dance,Musical,3885,8
2/1/2004,Rent,Musical,4139,8
2/1/2004,Taboo,Musical,5107,8
2/1/2004,The Boy From Oz,Musical,7974,8
2/1/2004,The Lion King,Musical,11913,8
2/1/2004,The Phantom Of The Opera,Musical,7216,8
2/1/2004,The Producers,Musical,13782,8
2/1/2004,Thoroughly Modern Millie,Musical,6502,8
2/1/2004,Wicked,Musical,13591,8
2/1/2004,Wonderful Town,Musical,5589,8
2/8/2004,42Nd Street '01,Musical,8140,8
2/8/2004,Aida,Musical,7974,8
2/8/2004,Avenue Q,Musical,5446,8
2/8/2004,Beauty And The Beast,Musical,7839,8
2/8/2004,Chicago,Musical,6926,8
2/8/2004,Fiddler On The Roof 04,Musical,10433,0
2/8/2004,Gypsy '03,Musical,7248,8
2/8/2004,Hairspray,Musical,9826,8
2/8/2004,Little Shop Of Horrors,Musical,5689,8
2/8/2004,Mamma Mia!,Musical,10518,8
2/8/2004,Movin' Out,Musical,8298,8
2/8/2004,Never Gonna Dance,Musical,5183,8
2/8/2004,Rent,Musical,5195,8
2/8/2004,Taboo,Musical,7418,8
2/8/2004,The Boy From Oz,Musical,4978,4
2/8/2004,The Lion King,Musical,12378,8
2/8/2004,The Phantom Of The Opera,Musical,8201,8
2/8/2004,The Producers,Musical,13775,8
2/8/2004,Thoroughly Modern Millie,Musical,8805,8
2/8/2004,Wicked,Musical,13671,8
2/8/2004,Wonderful Town,Musical,6798,8
2/15/2004,42Nd Street '01,Musical,9386,8
2/15/2004,Aida,Musical,10374,8
2/15/2004,Avenue Q,Musical,5679,8
2/15/2004,Beauty And The Beast,Musical,9107,8
2/15/2004,Chicago,Musical,7289,8
2/15/2004,Fiddler On The Roof 04,Musical,10558,0
2/15/2004,Gypsy '03,Musical,9087,8
2/15/2004,Hairspray,Musical,9800,8
2/15/2004,Little Shop Of Horrors,Musical,7181,8
2/15/2004,Mamma Mia!,Musical,11016,8
2/15/2004,Movin' Out,Musical,9093,8
2/15/2004,Never Gonna Dance,Musical,6547,8
2/15/2004,Rent,Musical,7109,8
2/15/2004,The Boy From Oz,Musical,9768,8
2/15/2004,The Lion King,Musical,13396,8
2/15/2004,The Phantom Of The Opera,Musical,9005,8
2/15/2004,The Producers,Musical,13788,8
2/15/2004,Thoroughly Modern Millie,Musical,8957,8
2/15/2004,Wicked,Musical,13649,8
2/15/2004,Wonderful Town,Musical,7252,8
2/22/2004,42Nd Street '01,Musical,12066,8
2/22/2004,Aida,Musical,10520,8
2/22/2004,Avenue Q,Musical,6009,8
2/22/2004,Beauty And The Beast,Musical,9915,8
2/22/2004,Chicago,Musical,8145,8
2/22/2004,Fiddler On The Roof 04,Musical,13173,0
2/22/2004,Gypsy '03,Musical,10674,8
2/22/2004,Hairspray,Musical,11553,8
2/22/2004,Little Shop Of Horrors,Musical,8699,8
2/22/2004,Mamma Mia!,Musical,11809,8
2/22/2004,Movin' Out,Musical,10001,8
2/22/2004,Rent,Musical,7490,8
2/22/2004,The Boy From Oz,Musical,10632,8
2/22/2004,The Lion King,Musical,14530,8
2/22/2004,The Phantom Of The Opera,Musical,12512,8
2/22/2004,The Producers,Musical,13783,8
2/22/2004,Thoroughly Modern Millie,Musical,9761,8
2/22/2004,Wicked,Musical,14184,8
2/22/2004,Wonderful Town,Musical,7883,8
2/29/2004,42Nd Street '01,Musical,8358,8
2/29/2004,Aida,Musical,8591,8
2/29/2004,Avenue Q,Musical,5649,8
2/29/2004,Beauty And The Beast,Musical,9509,8
2/29/2004,Chicago,Musical,7422,8
2/29/2004,Fiddler On The Roof 04,Musical,13040,5
2/29/2004,Gypsy '03,Musical,8039,8
2/29/2004,Hairspray,Musical,10407,8
2/29/2004,Little Shop Of Horrors,Musical,6160,8
2/29/2004,Mamma Mia!,Musical,11242,8
2/29/2004,Movin' Out,Musical,8664,8
2/29/2004,Rent,Musical,5468,8
2/29/2004,The Boy From Oz,Musical,9501,8
2/29/2004,The Lion King,Musical,13594,8
2/29/2004,The Phantom Of The Opera,Musical,9370,8
2/29/2004,The Producers,Musical,13786,8
2/29/2004,Thoroughly Modern Millie,Musical,7379,8
2/29/2004,Wicked,Musical,13779,8
2/29/2004,Wonderful Town,Musical,6431,8
3/7/2004,42Nd Street '01,Musical,8895,8
3/7/2004,Aida,Musical,8690,8
3/7/2004,Avenue Q,Musical,5648,8
3/7/2004,Beauty And The Beast,Musical,8986,8
3/7/2004,Chicago,Musical,7569,8
3/7/2004,Fiddler On The Roof 04,Musical,12281,8
